Start Date,End Date,Response Type,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Distribution Channel,User Language,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,What is your age?,What is your sex?,What is your ethnicity?,"If you selected ""more than one"" or ""other,"" please explain:",Please choose the highest level of education that your parents attained (choose one),Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,"Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Happy","Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Worried / Anxious","Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Pleased","Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Angry / Hostile","Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Frustrated","Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Depressed / Blue","Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Relaxed / Calm","Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Unhappy","Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Enjoyment / Fun","Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Peaceful / Serene","Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Dull / Bored","Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Joyful",Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,"Please
rate your agreement with each of the five statements below. Use the 7-point
scale provided. - In most ways my life is close to my ideal","Please
rate your agreement with each of the five statements below. Use the 7-point
scale provided. - The conditions of my life are excellent","Please
rate your agreement with each of the five statements below. Use the 7-point
scale provided. - I am satisfied with my life","Please
rate your agreement with each of the five statements below. Use the 7-point
scale provided. - So far I have gotten the important things I want in life","Please
rate your agreement with each of the five statements below. Use the 7-point
scale provided. - If I could live my life over, I would change almost nothing",Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,"Q39 - I felt a sense of contact with people who care for me, and whom I care for",Q39 - I was lonely,Q39 - I felt close and connected with other people who are important to me,Q39 - I felt unappreciated by one or more important people,Q39 - I felt a strong sense of intimacy with the people I spent time with,Q41 - I had disagreement or conflicts with people I usually get along with,Q41 - I was successfully completing difficult tasks and projects,"Q41 - I experienced some kind of failure, or was unable to do well at something",Q41 - I took on and mastered hard challenges,"Q41 - I did something stupid, that made me feel incompetent",Q43 - I did well even at the hard things,Q43 - I struggled doing something I should be good at,Q43 - I was free to do things my own way,Q43 - I had a lot of pressures I could do without,Q43 - My choices expressed my true self,Q45 - There were people telling me what I had to do,Q45 - I was really doing what interests me,Q45 - I had to do things against my will,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Condition
1/20/18 22:29,1/20/18 22:33,0,100,242,1,1/20/18 22:33,R_12sPeLiuU04fYbv,,,,,anonymous,EN,0,0,8.694,0,20,1,6,,1,4.356,39.21,41.49,6,3,3,3,3,3,2,3,2,3,4,2,3,10.418,42.115,43.067,13,4,4,5,5,4,10.102,24.856,25.713,5,3,4,3,3,4,3,4,3,4,4,4,4,3,3,2,3,3,2,9.552,115.649,116.526,22,3
1/20/18 22:26,1/20/18 22:33,0,100,414,1,1/20/18 22:33,R_1DU0QDWLGefXlKk,,,,,anonymous,EN,0,0,68.271,0,20,2,6,,1,2.078,46.569,52.281,7,6,3,5,3,2,1,6,2,6,6,2,6,15.842,68.507,69.127,30,6,6,6,6,6,16.011,38.157,38.18,13,4,2,4,3,3,4,3,4,3,3,3,3,4,3,3,4,4,3,11.222,176.201,177.228,64,3
1/20/18 23:12,1/20/18 23:20,0,100,460,1,1/20/18 23:20,R_sAITxcFqkWXhEk1,,,,,anonymous,EN,0,0,11.525,0,19,2,5,,5,4.953,82.122,84.971,6,6,7,4,1,1,1,3,1,5,2,4,5,28.95,119.407,120.627,19,5,5,5,5,7,14.913,36.211,37.589,5,5,1,5,1,5,1,3,1,1,1,1,1,3,2,5,1,3,1,7.856,134.362,137.72,22,2
1/20/18 23:40,1/20/18 23:43,0,100,208,1,1/20/18 23:43,R_Z9qmvnsoOaDQ9hf,,,,,anonymous,EN,0,0,11.637,0,18,2,6,,1,1.273,25.97,27.701,7,5,4,4,2,2,1,3,1,4,5,1,4,5.444,44.905,45.7,14,3,5,6,3,5,8.087,21.831,22.839,5,4,1,4,1,2,4,4,4,4,2,2,2,4,1,4,2,4,2,9.914,72.46,73.45,19,1
1/21/18 11:45,1/21/18 11:50,0,100,297,1,1/21/18 11:50,R_DcyZNNzKFC7rPuV,,,,,anonymous,EN,0,0,76.209,0,45,2,5,,2,1.589,36.952,39.153,4,4,6,4,2,2,4,4,4,2,3,1,2,24.202,66.488,67.357,14,2,2,3,3,5,8.99,24.044,24.956,5,3,2,3,4,3,1,4,1,3,1,3,1,5,4,2,1,3,3,7.673,81.722,82.151,20,4
1/21/18 12:33,1/21/18 12:37,0,100,228,1,1/21/18 12:37,R_3QRDyd58yaulF2z,,,,,anonymous,EN,14.651,20.153,21.259,5,18,2,6,,1,1.668,41.494,42.73,11,3,5,2,1,5,5,5,4,2,2,1,2,8.322,40.114,41.702,16,1,2,2,3,2,3.999,19.333,20.394,6,3,1,3,1,3,3,1,3,2,1,1,3,3,4,3,3,1,2,2.026,91.27,92.986,26,3
1/21/18 12:48,1/21/18 12:53,0,100,285,1,1/21/18 12:53,R_32WoZL3GHWeiNp0,,,,,anonymous,EN,22.85,22.85,27.122,1,18,2,5,,4,2.241,36.725,42.873,7,7,3,7,1,2,3,5,3,7,5,2,7,6.842,64.154,64.943,13,5,7,6,6,3,9.677,30.892,31.875,7,5,2,5,4,5,1,5,3,2,1,3,5,5,4,4,2,3,2,5.698,86.092,87.279,22,2
1/21/18 14:20,1/21/18 14:23,0,100,223,1,1/21/18 14:23,R_w4R8nMZcEr9leaR,,,,,anonymous,EN,12.003,15.424,16.469,4,19,2,3,,3,0.962,41.351,42.029,26,6,2,7,1,3,1,6,1,6,6,1,5,4.431,40.611,42.095,19,6,6,6,5,1,6.978,19.095,20.414,6,5,2,5,3,4,4,5,2,5,1,5,2,5,4,4,1,4,1,6.411,78.723,81.475,23,4
1/21/18 14:58,1/21/18 15:02,0,100,243,1,1/21/18 15:02,R_3pnC8NURGC3Equp,,,,,anonymous,EN,0,0,41.575,0,18,2,6,,5,1.369,25.027,29.326,4,7,4,6,2,4,3,4,1,7,4,3,6,6.162,41.759,42.824,14,5,6,5,5,3,4.625,20.785,22.164,5,5,4,4,1,4,4,3,4,3,3,4,3,5,5,4,5,5,3,5.94,68.293,69.616,18,2
1/21/18 15:54,1/21/18 15:59,0,100,288,1,1/21/18 15:59,R_cMfToWR9Xf0TAhb,,,,,anonymous,EN,0,0,25.32,0,19,2,6,,3,1.733,38.712,42.12,6,3,5,4,1,3,5,4,3,4,4,3,4,6.265,38.392,39.545,12,3,4,4,5,5,8.767,32.66,36.056,5,3,2,2,2,2,1,3,2,2,1,2,2,3,2,2,3,3,1,7.242,92.045,93.571,20,1
1/21/18 16:11,1/21/18 16:15,0,100,293,1,1/21/18 16:15,R_ukTksCx64pFvKhj,,,,,anonymous,EN,0,0,72.439,0,19,2,3,,2,4.203,39.388,43.826,7,5,4,4,3,3,2,4,3,5,5,3,4,13.124,48.402,49.952,12,3,3,5,4,6,5.892,18.736,20.871,5,2,3,3,2,4,4,3,4,3,3,2,3,4,4,4,5,4,2,5.957,78.268,79.737,19,1
1/21/18 16:13,1/21/18 16:25,0,100,700,1,1/21/18 16:25,R_3hrszUJ0xAZrPtF,,,,,anonymous,EN,0,0,155.617,0,19,1,6,,4,1.516,41.399,44.094,7,2,4,2,5,5,3,4,5,5,3,6,2,12.576,74.187,75.633,12,3,5,5,5,3,12.219,34.836,35.829,6,3,4,2,4,3,3,3,3,2,2,3,1,3,3,3,2,3,1,25.467,379.414,381.357,20,3
1/21/18 17:45,1/21/18 17:56,0,100,643,1,1/21/18 17:56,R_3KDsvQLhZvHTD2C,,,,,anonymous,EN,0,0,237.029,0,21,1,8,Syrian,2,1.612,74.337,81.637,13,4,2,3,1,3,1,3,2,4,3,6,3,10.957,84.055,87.301,12,5,4,6,3,2,44.321,83.057,88.233,5,4,2,3,1,3,3,4,5,4,3,3,3,2,3,2,4,3,1,17.871,130.733,139.257,20,4
1/21/18 18:21,1/21/18 18:26,0,100,281,1,1/21/18 18:26,R_TvBxXcnp43CgZyN,,,,,anonymous,EN,12.251,12.251,13.278,1,19,2,7,Black and white,3,26.643,83.716,85.074,10,5,3,5,1,1,2,5,1,4,5,3,4,4.968,24.652,25.788,12,5,6,6,3,5,32.218,42.104,42.773,7,4,2,4,3,3,1,3,1,2,1,3,1,4,1,1,1,2,1,38.455,103.48,104.718,19,4
1/21/18 19:13,1/21/18 19:26,0,100,752,1,1/21/18 19:26,R_3nI5qvCVYvm19s8,,,,,anonymous,EN,0,0,3.209,0,19,2,2,,2,1.085,34.209,36.22,7,6,4,3,1,1,1,5,1,4,4,2,5,14.399,530.248,531.203,16,6,5,7,6,4,10.358,22.354,23.357,6,5,1,3,1,3,3,3,3,3,3,3,3,1,1,3,1,3,1,11.034,86.692,87.233,22,1
1/21/18 20:18,1/21/18 20:28,0,8,569,0,1/22/18 0:18,R_3UXMnw1uItOl1v3,,,,,anonymous,EN,0,0,3.361,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/22/18 11:22,1/22/18 11:29,0,100,367,1,1/22/18 11:29,R_2ANAZJt0XsnNOyY,,,,,anonymous,EN,0,0,5.022,0,19,1,8,Middle Eastern,4,1.188,36.812,38.779,5,5,3,,1,4,4,5,4,6,5,7,5,31.689,98.904,99.979,11,4,5,5,5,1,51.13,66.327,67.74,5,4,2,4,2,5,2,4,4,5,4,4,3,2,5,4,3,3,3,12.456,141.347,143.029,21,1
1/22/18 12:15,1/22/18 12:20,0,100,253,1,1/22/18 12:20,R_2zPatpDBWVmg4rn,,,,,anonymous,EN,0,0,4.205,0,19,2,6,,3,0.852,28.781,29.908,8,6,4,3,1,2,1,3,1,5,6,2,5,8.345,55.363,56.732,14,5,6,4,2,3,10.431,26.25,27.691,5,5,1,5,2,5,1,3,5,2,3,1,3,5,5,5,1,5,1,7.829,91.489,92.433,21,1
1/22/18 15:49,1/22/18 16:12,0,100,1354,1,1/22/18 16:12,R_3n1Trq0mBmUAFqR,,,,,anonymous,EN,0,0,43.119,0,19,2,6,,1,453.358,508.195,510.821,7,4,1,3,3,4,2,5,2,3,2,3,3,14.494,73.389,75.321,15,1,6,3,2,1,8.895,31.711,33.354,7,3,3,2,3,2,3,3,4,2,5,3,1,4,5,2,1,3,1,9.718,682.212,683.83,23,4
1/22/18 14:49,1/22/18 14:49,0,8,8,0,1/22/18 18:49,R_1E1oLU2WI3rhyM5,,,,,anonymous,EN,0,0,4.133,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/22/18 15:08,1/22/18 15:08,0,8,30,0,1/22/18 19:09,R_32LQNSIQorsRh5l,,,,,anonymous,EN,1.198,22.558,24.113,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/22/18 19:19,1/22/18 19:23,0,100,294,1,1/22/18 19:23,R_1r1EdTWt9odlOcY,,,,,anonymous,EN,0,0,11.823,0,19,2,2,,2,0.83,36.678,38.446,7,4,3,3,2,2,2,3,3,4,4,3,4,10.313,51.388,52.315,15,4,4,4,3,2,13.035,33.937,37.264,7,4,3,4,2,3,2,3,3,3,4,2,2,4,3,4,2,5,1,42.877,144.028,146.556,22,3
1/22/18 21:01,1/22/18 21:07,0,100,330,1,1/22/18 21:07,R_dhejGOOsBNGTggV,,,,,anonymous,EN,7.457,7.457,8.799,1,20,2,3,,3,1.3,48.646,49.753,10,4,2,4,2,3,2,4,2,3,3,4,3,7.68,60.284,61.427,14,5,4,5,5,3,8.958,22.149,23.645,7,3,3,2,4,3,3,4,3,4,4,2,3,2,3,3,4,3,4,17.822,175.784,176.728,22,1
1/22/18 21:15,1/22/18 21:21,0,100,396,1,1/22/18 21:21,R_246Knpmdue1mf9s,,,,,anonymous,EN,0,0,3.426,0,19,2,6,,5,47.205,62.411,63.382,4,5,3,5,2,4,2,5,2,5,4,3,4,3.693,126.619,127.37,14,4,4,4,4,2,6.015,20.62,24.449,6,4,3,3,2,3,2,4,2,4,1,4,3,3,2,4,1,4,1,9.045,166.688,167.615,22,1
1/22/18 17:21,1/22/18 17:21,0,8,5,0,1/22/18 21:22,R_1ozl7ejV8FXNfwL,,,,,anonymous,EN,0,0,3.047,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/23/18 9:50,1/23/18 10:00,0,100,608,1,1/23/18 10:00,R_2Qm9zmteQSyWx9C,,,,,anonymous,EN,0,0,58.467,0,18,2,6,,2,8.501,36.452,38.971,7,3,1,4,1,1,3,3,3,4,4,4,5,162.205,266.498,269.605,13,6,5,3,2,2,100.364,112.96,114.418,5,3,5,3,3,3,1,3,4,2,1,3,4,4,2,3,2,3,1,6.482,90.256,91.246,21,2
1/23/18 11:09,1/23/18 11:14,0,100,298,1,1/23/18 11:14,R_3qBRRX0Mq2nYfHI,,,,,anonymous,EN,5.925,22.667,24.471,14,18,2,6,,2,1.49,61.253,62.046,46,5,3,4,1,3,1,4,1,5,4,5,3,1.144,57.631,58.293,35,5,5,5,5,2,11.921,34.206,35.802,12,5,1,5,1,3,1,3,2,3,4,5,3,4,4,4,1,3,1,7.364,76.631,77.263,64,1
1/23/18 11:09,1/23/18 11:15,0,100,387,1,1/23/18 11:15,R_e4dSbdZbR1eOid3,,,,,anonymous,EN,2.623,17.088,18.457,11,18,1,2,,2,0.76,76.595,83.264,34,7,2,5,1,3,1,6,2,7,4,5,6,6.474,60.387,72.418,41,4,5,4,2,6,13.144,33.568,35.273,15,5,1,5,1,3,1,3,3,3,1,3,3,5,1,3,3,4,1,7.286,116.144,116.19,74,1
1/23/18 11:13,1/23/18 11:18,0,100,272,1,1/23/18 11:18,R_3I0pPzHURjqVrPb,,,,,anonymous,EN,0,0,10.469,0,18,2,6,,1,1.093,25.845,27.657,7,4,2,4,2,2,2,5,1,4,4,5,4,6.2,72.765,73.705,12,5,4,5,5,3,17.192,38.176,39.506,6,4,2,4,1,4,1,5,1,2,1,4,1,4,1,5,1,2,1,4.464,108.015,112.311,20,1
1/23/18 11:10,1/23/18 11:21,0,100,674,1,1/23/18 11:21,R_3w3l8IWznED86MV,,,,,anonymous,EN,0,0,20.493,0,19,2,6,,1,87.989,115.667,117.373,9,3,6,2,1,2,5,1,5,1,1,3,2,9.424,40.917,43.24,13,2,1,4,5,2,57.356,71.74,72.981,5,2,5,2,5,1,3,2,1,1,4,3,3,1,5,1,5,2,4,61.772,395.4,396.319,19,2
1/23/18 11:17,1/23/18 11:22,0,100,313,1,1/23/18 11:22,R_1DFP8uFZ7QlKn41,,,,,anonymous,EN,0,0,69.494,0,18,1,2,,4,1.628,56.448,62.724,10,4,4,3,2,2,3,4,2,3,4,3,3,5.815,42.892,44.477,13,5,6,6,5,6,9.7,21.136,22.852,5,4,2,3,2,4,2,3,3,2,2,2,3,4,3,3,3,3,2,8.974,70.543,72.707,19,2
1/23/18 11:22,1/23/18 11:35,0,100,810,1,1/23/18 11:35,R_2zdN7a9oVSDt3WD,,,,,anonymous,EN,0,0,12.588,0,19,2,6,,5,20.679,102.951,104.505,14,5,3,4,2,3,2,3,3,4,3,3,5,10.514,65.022,65.781,12,4,2,3,4,2,174.404,423.921,425.526,5,4,2,4,1,5,1,3,2,2,4,3,2,4,3,3,2,4,2,12.741,112.232,113.139,18,2
1/23/18 11:33,1/23/18 11:39,0,100,374,1,1/23/18 11:39,R_81i6um0jQaP6WtP,,,,,anonymous,EN,0,0,7.99,0,20,2,2,,2,9.431,40.268,47.825,6,4,5,5,2,5,4,2,2,4,1,3,3,13.942,94.28,95.518,16,5,6,6,5,4,28.877,55.441,57.005,6,4,2,3,1,3,1,3,4,4,1,3,3,4,5,3,1,2,2,16.63,153.312,155.407,23,4
1/23/18 11:40,1/23/18 11:43,0,100,185,1,1/23/18 11:43,R_3M6cqYr3GD223wX,,,,,anonymous,EN,25.342,25.342,27.253,1,20,2,5,,4,1.195,1.195,24.929,1,5,3,4,2,2,2,4,2,5,4,4,5,5.737,32.181,33.128,15,5,6,4,4,2,6.749,15.923,18.576,5,5,3,4,2,3,1,3,2,3,2,3,2,4,3,3,3,4,2,7.015,74.16,75.106,22,3
1/23/18 11:17,1/23/18 11:50,0,100,1981,1,1/23/18 11:50,R_1eJh4nz3Bhll0Ys,,,,,anonymous,EN,0,0,1769.061,0,18,2,6,,1,2.682,31.367,33.281,7,5,2,5,2,2,2,4,2,5,4,4,6,7.305,35.684,36.525,13,6,5,6,6,2,7.343,33.33,35.276,6,5,2,3,5,4,2,3,5,5,5,4,4,4,4,4,5,3,1,5.759,94.143,95.19,19,2
1/23/18 11:51,1/23/18 11:56,0,100,289,1,1/23/18 11:56,R_sTEEiNTg8Vj8Xrr,,,,,anonymous,EN,0,0,4.175,0,18,2,6,,3,1.11,41.869,43.43,9,5,4,4,1,2,1,5,1,6,4,3,6,10.667,82.601,83.659,12,4,3,5,4,2,9.568,29.423,30.302,6,5,1,5,2,3,1,2,1,1,1,2,3,3,2,3,1,2,1,14.565,116.528,117.862,20,3
1/23/18 12:48,1/23/18 12:52,0,100,257,1,1/23/18 12:52,R_d6D96sEPprgJJ73,,,,,anonymous,EN,0,0,4.008,0,19,2,8,Indian/ Indonesian,3,1.701,46.856,48.327,5,4,3,4,7,7,3,4,3,4,3,4,5,39.582,65.602,66.694,14,5,5,7,7,7,11.944,29.775,30.566,9,5,3,5,3,5,3,5,5,5,5,5,5,5,1,5,5,5,5,3.765,97.293,98.252,20,4
1/23/18 12:47,1/23/18 12:53,0,100,390,1,1/23/18 12:53,R_2usJvxivQff60oU,,,,,anonymous,EN,3.423,30.605,31.554,19,18,2,6,,1,1.304,45.087,46.147,20,4,5,4,5,5,3,5,2,5,6,5,5,2.677,55.461,56.521,34,4,6,6,5,3,10.413,43.35,45.33,19,4,1,3,2,3,5,2,4,4,1,2,3,1,3,2,2,4,1,4.41,99.609,101.105,52,2
1/23/18 12:56,1/23/18 13:07,0,100,644,1,1/23/18 13:07,R_26hbUeLJNGkqURt,,,,,anonymous,EN,0,0,3.518,0,19,1,8,South Asian ,4,1.289,43.081,44.319,11,6,4,3,1,7,2,3,1,6,4,1,5,82.452,111.999,112.984,13,5,5,5,5,2,86.655,108.399,109.148,8,5,1,5,5,4,1,3,2,3,1,3,2,4,4,4,1,3,1,31.573,365.454,366.657,19,3
1/23/18 13:56,1/23/18 14:00,0,100,200,1,1/23/18 14:00,R_sHjdER9SCxLXrPz,,,,,anonymous,EN,0,0,22.693,0,18,2,2,,1,1.391,18.194,19.358,4,4,2,3,1,2,1,5,1,2,5,3,3,10.994,41.058,42.269,12,5,5,5,5,3,6.307,16.166,17.294,5,4,1,3,1,3,2,3,3,2,1,2,1,4,2,3,1,2,1,9.854,88.673,89.211,21,3
1/23/18 13:59,1/23/18 14:03,0,100,210,1,1/23/18 14:03,R_3GAR56sM4xX3sPm,,,,,anonymous,EN,0,0,4.702,0,20,2,8,Arab,2,1.756,45.404,47.327,10,6,5,6,4,4,2,4,2,5,5,4,5,7.393,34.951,35.889,14,6,6,6,5,5,6.175,19.348,20.325,6,4,2,4,2,4,4,4,3,3,2,4,2,4,3,4,2,4,2,4.778,68.133,69.051,19,2
1/23/18 10:06,1/23/18 10:07,0,8,12,0,1/23/18 14:06,R_2fv2OCAJ6AQtjHR,,,,,anonymous,EN,0,0,6.331,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/18 16:59,1/23/18 14:20,0,8,422454,0,1/23/18 14:20,R_xauBNQL05QcX7HP,,,,,anonymous,EN,0,0,422450.404,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/23/18 14:32,1/23/18 14:38,0,100,369,1,1/23/18 14:38,R_1hR9uqhkcQHI1rY,,,,,anonymous,EN,2.826,46.912,47.955,14,23,2,6,,3,1.364,102.286,105.995,32,3,1,3,1,1,2,4,2,2,3,4,2,7.841,52.048,55.114,17,4,3,4,3,3,11.631,28.18,29.655,6,4,3,3,1,1,1,3,1,1,1,2,1,3,2,3,3,2,1,1.551,114.902,119.332,29,3
1/23/18 15:41,1/23/18 15:45,0,100,264,1,1/23/18 15:45,R_30pL5nIsENyH0cX,,,,,anonymous,EN,0,0,6.901,0,20,2,2,,2,10.64,34.636,36.576,7,5,5,5,3,3,1,4,2,4,4,2,4,7.423,55.271,56.27,13,2,5,6,6,7,15.479,34.661,36.31,5,5,2,5,1,5,1,4,1,1,1,1,1,2,4,5,2,4,1,7.935,98.522,100.173,21,2
1/23/18 11:50,1/23/18 11:52,0,60,145,0,1/23/18 15:50,R_2aJqXlCeT9l2oL8,,,,,anonymous,EN,0,0,4.858,0,18,2,3,,4,2.087,39.892,42.516,4,5,4,5,2,3,1,5,2,4,6,2,4,21.432,79.913,80.821,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/23/18 15:48,1/23/18 15:52,0,100,212,1,1/23/18 15:52,R_3RwiiPZOj3FUZi1,,,,,anonymous,EN,0,0,14.192,0,18,2,2,,3,14.267,46.708,48.004,8,4,1,4,3,3,2,4,2,5,5,2,4,5.881,31.101,32.235,12,4,5,5,5,4,24.799,35.587,36.467,5,3,2,3,2,3,1,2,1,2,1,3,2,4,3,3,3,3,2,3.994,59.871,60.677,20,3
1/23/18 16:07,1/23/18 16:12,0,100,293,1,1/23/18 16:12,R_1BYlmIdDYcgrE03,,,,,anonymous,EN,0,0,9.297,0,18,1,2,,4,0.962,48.998,54.756,7,4,3,4,1,2,2,4,2,4,2,4,2,6.854,70.97,72.012,12,3,4,5,3,3,9.675,31.883,33.433,7,4,1,4,1,3,1,3,2,2,1,3,2,3,3,3,1,3,1,37.575,115.104,116.13,22,3
1/23/18 16:02,1/23/18 16:14,0,100,738,1,1/23/18 16:14,R_3NXlJ2lOInDI7qi,,,,,anonymous,EN,0,0,413.953,0,18,2,6,,4,1.03,35.14,36.163,10,4,7,4,7,7,7,3,5,2,3,6,2,9.727,67.985,69.058,18,3,5,5,3,5,15.513,35.857,36.838,5,1,5,1,5,1,5,4,1,3,1,4,1,5,5,5,1,5,3,12.542,103.942,104.724,22,2
1/23/18 16:30,1/23/18 16:38,0,100,440,1,1/23/18 16:38,R_8p4ypwvdxKruxxv,,,,,anonymous,EN,0,0,23.396,0,18,2,2,,3,1.352,133.067,136.638,10,5,2,5,2,4,2,6,2,3,4,4,4,51.35,108.79,109.883,14,3,5,3,5,2,6.465,36.118,39.53,7,5,1,5,1,4,4,3,3,1,1,3,4,4,2,3,1,5,1,35.234,123.316,124.168,22,4
1/23/18 16:53,1/23/18 16:57,0,100,276,1,1/23/18 16:57,R_2y2bedhrfmG6BAA,,,,,anonymous,EN,0,0,8.294,0,18,2,6,,3,1.418,43.856,45.175,6,3,5,2,1,3,4,3,4,3,5,6,5,8.069,49.297,50.238,12,4,6,3,2,4,10.914,29.339,30.157,5,4,4,3,5,4,1,3,5,3,4,3,2,4,5,3,1,3,1,22.007,110.216,111.109,20,2
1/23/18 17:25,1/23/18 17:43,0,100,1080,1,1/23/18 17:43,R_1dzbjWLjf5aE6DV,,,,,anonymous,EN,0,0,10.569,0,18,2,6,,1,6.619,292.526,294.413,6,6,5,5,1,2,1,2,2,3,1,1,5,8.437,42.267,43.113,12,6,6,6,7,4,9.068,23.541,24.3,6,5,1,5,1,5,1,3,4,1,1,1,1,4,5,5,1,5,1,109.942,640.749,642.449,18,4
1/23/18 17:43,1/23/18 17:52,0,100,524,1,1/23/18 17:52,R_1i9YalcnTsLmXl3,,,,,anonymous,EN,0,0,69.017,0,26,2,5,,5,2.527,62.847,68.056,5,4,3,3,1,1,1,2,1,3,1,1,1,14.111,109.603,114.107,13,5,6,5,6,4,17.175,50.187,51.491,6,4,3,3,4,4,3,4,2,3,1,3,2,4,5,3,5,5,1,16.114,188.547,197.144,20,2
1/23/18 14:20,1/23/18 14:21,0,8,12,0,1/23/18 18:21,R_24H4opf5jOu4Fc4,,,,,anonymous,EN,0,0,9.705,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/23/18 18:19,1/23/18 18:23,0,100,248,1,1/23/18 18:23,R_1lbLPf1HaQNw8ky,,,,,anonymous,EN,0,0,18.239,0,18,2,6,,3,1.5,42.25,44.971,7,4,5,4,4,5,1,5,1,5,5,4,4,17.835,50.503,52.39,12,5,6,7,7,5,14.007,26.272,27.506,5,5,3,4,2,3,3,4,4,3,1,4,3,3,2,3,1,5,1,6.731,70.097,71.512,18,2
1/23/18 18:40,1/23/18 19:01,0,100,1242,1,1/23/18 19:01,R_1Fev62g2QLEsjCo,,,,,anonymous,EN,0,0,32.586,0,18,1,2,,1,537.231,662.854,666.497,6,2,3,2,1,3,2,2,2,1,1,4,2,52.679,85.224,86.446,12,2,3,4,4,4,9.051,37.342,38.292,6,4,3,5,2,4,3,4,5,4,5,2,2,3,3,3,2,3,3,51.066,383.548,384.278,21,2
1/23/18 19:25,1/23/18 19:31,0,100,334,1,1/23/18 19:31,R_2S6vC4DoOgMsI6g,,,,,anonymous,EN,0,0,76.609,0,19,2,7,White/Latina ,3,1.328,81.414,83.538,10,5,3,4,1,3,2,4,4,6,5,4,5,6.821,44.041,46.811,12,5,4,6,5,4,4.888,16.48,18.823,5,5,1,4,2,4,1,4,3,4,1,3,3,4,2,5,1,4,1,8.263,79.36,80.259,20,1
1/23/18 16:40,1/23/18 20:02,0,100,12106,1,1/23/18 20:02,R_2pQ9xzIMLzM5V2H,,,,,anonymous,EN,0,0,11854.727,0,18,2,6,,1,1.208,36.118,37.77,7,4,2,3,2,2,2,3,2,2,3,3,3,16.275,111.543,112.574,13,4,4,4,4,4,11.425,15.205,16.307,5,3,3,3,3,3,4,3,3,4,4,4,4,4,4,4,4,3,3,6.911,60.559,61.978,20,1
1/23/18 21:18,1/23/18 21:25,0,100,442,1,1/23/18 21:25,R_1kRDvAcEWeHuOTN,,,,,anonymous,EN,0,0,11.388,0,18,2,2,,4,8.648,53.736,54.569,8,5,3,4,1,1,1,3,1,5,5,1,4,11.197,35.866,37.505,12,6,6,6,6,6,6.225,23.446,24.467,5,3,2,4,2,2,2,3,2,3,2,3,2,3,2,3,3,3,2,14.517,301.656,302.536,23,1
1/23/18 17:37,1/23/18 17:37,0,8,6,0,1/23/18 21:38,R_4PivFPG64G35Xfb,,,,,anonymous,EN,0,0,1.915,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/23/18 19:06,1/23/18 19:06,0,8,8,0,1/23/18 23:07,R_3gYRic7jwzP52ou,,,,,anonymous,EN,0,0,3.054,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/23/18 23:38,1/23/18 23:41,0,44,177,0,1/24/18 3:38,R_1LZE2mUK760Hzaj,,,,,anonymous,EN,0,0,4.13,0,19,2,6,,1,8.698,29.575,31.401,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
